,P_Z0_before,P_Z0_after,P_Z1_before,P_Z1_after,P_WH_before,P_WH_after,T_Z0_before,T_Z0_after,T_Z1_before,T_Z1_after,P_bottom_before,P_bottom_after,T_WH_before,T_WH_after,failure
182,719.16925,730.06287,662.3979,672.7851,518.2447,518.17053,80.85392,85.38391,88.11008,74.128365,572.11176,601.31244,55.128254,62.516228,0.0
183,773.2029,809.28705,726.75024,727.61005,609.3963,619.45074,97.78226,88.25479,87.75068,80.59503,596.60297,561.76385,46.05366,52.78947,0.0
184,862.0025,850.89624,804.2474,795.4915,340.1211,263.71213,94.740074,83.40535,72.26215,89.97418,850.3202,821.114,76.16174,73.96299,1.0
185,756.98566,786.09296,705.49884,709.92645,602.4337,609.6554,92.90346,87.954956,85.19745,77.25971,582.3119,552.95734,47.33826,55.45809,0.0
186,723.57086,734.93604,661.7375,674.6178,504.7981,501.2555,81.94374,85.868095,86.475006,74.59332,611.6575,628.5291,56.062508,62.709736,0.0
187,720.75946,733.8314,666.0399,673.1826,569.5805,570.41876,82.27717,88.4099,85.505104,72.12203,547.611,558.1118,51.188057,62.57457,0.0
188,768.9988,802.5183,720.3664,722.24634,606.10034,615.9452,95.73711,88.237625,87.28778,79.60958,591.6244,560.5424,47.46055,54.0847,0.0
189,724.2118,734.2988,664.7977,674.01587,584.06866,583.79346,83.72917,88.48698,83.57617,71.94303,546.00055,539.9135,50.037376,61.2563,0.0
190,831.8837,818.87115,792.5268,760.0232,261.0079,234.98402,86.19868,83.3472,83.37588,84.24682,816.77216,783.3332,72.14351,67.31695,1.0
191,811.7328,804.9733,773.43787,743.4251,260.9423,237.29297,85.75186,83.07803,84.05693,83.18747,803.424,776.53845,70.39292,66.20764,1.0
192,832.22107,819.2549,793.351,760.2091,259.92114,233.66356,86.321236,83.58772,83.34971,84.30536,817.42645,786.1824,71.94342,67.87473,1.0
193,730.27795,745.8876,661.86334,684.7139,310.0821,296.33667,81.71284,80.67675,89.27178,79.87252,702.747,725.901,63.879913,63.616886,1.0
194,808.5812,840.24194,761.381,759.54156,619.8509,631.588,105.05804,89.925735,94.187454,88.348915,624.47754,576.2665,53.653046,54.271713,0.0
195,834.9366,857.0549,795.809,787.07074,628.90344,636.5646,102.21503,95.503174,102.27182,88.56892,647.475,601.4252,75.38321,68.75455,0.0
196,860.4137,847.49524,804.1667,792.86346,321.3048,255.6453,92.94947,83.63852,74.65453,88.888214,847.0927,817.1499,75.2763,73.35178,1.0
197,824.7651,812.53,785.9759,753.45996,263.90332,236.93886,86.04388,83.03824,83.20022,83.67176,811.6517,778.31305,71.56676,66.215515,1.0
198,861.272,849.5819,804.21747,794.45776,332.74054,261.99857,94.32916,83.68597,73.33776,89.60244,849.03046,820.61536,75.535324,74.058136,1.0
199,855.4115,840.3602,803.4669,783.73627,264.36484,226.97986,87.68878,84.29066,80.72549,86.79147,838.7133,802.25287,75.37778,70.47161,1.0
200,718.4476,730.0072,663.9169,671.3913,552.50183,553.5658,81.245705,87.274956,86.97364,72.7004,548.27277,570.7366,52.606316,62.606293,0.0
201,738.8332,752.84515,666.8977,691.746,267.97406,247.32062,82.70941,80.10714,87.76353,80.8615,735.2421,746.5306,65.72057,63.619946,1.0
202,774.378,783.6868,711.4187,717.15857,261.6744,241.8454,84.93436,82.35967,85.18976,81.95636,780.78845,763.21173,68.49061,64.20789,1.0
203,719.6457,729.1486,662.0199,669.2261,566.15485,566.3903,81.88312,88.5534,85.43546,71.988625,549.35834,561.0969,51.444122,62.269108,0.0
204,725.8064,739.1477,668.6528,678.5379,584.9624,585.1728,84.19149,87.85228,83.81581,72.37604,545.4064,538.2771,50.126835,61.338684,0.0
205,832.60736,821.2093,794.22534,761.07227,255.43556,231.70776,86.4474,84.05158,83.79729,84.54799,818.6457,790.2437,71.82619,68.8245,1.0
206,729.5499,742.61304,660.58344,679.8411,415.04874,403.70813,82.54584,83.86013,86.645096,77.26165,677.2762,690.9566,60.352905,63.116917,1.0
207,840.55316,823.9917,798.5121,767.2152,264.0594,232.80112,86.45836,83.39846,82.57102,84.73138,822.5447,788.86,72.677124,68.28986,1.0
208,780.8321,784.9459,724.8892,720.6569,264.03464,241.83188,84.94704,82.21161,84.83781,82.006454,782.81537,763.5592,68.67535,64.20385,1.0
209,781.09955,815.00714,732.7431,733.7537,609.1718,620.5501,97.53345,88.53836,89.11884,81.777954,599.40985,565.0149,50.11943,54.71136,0.0
210,861.9353,850.7147,804.247,795.50104,344.7271,266.61768,95.215675,83.404236,71.91292,89.997765,850.28864,822.1854,75.82259,74.248276,1.0
211,803.1996,798.9976,761.5077,736.9444,262.39526,239.31725,85.42011,82.67834,84.35059,82.793816,797.00934,771.1652,69.95928,65.352615,1.0
212,818.3153,846.1107,770.3671,767.6602,621.7019,633.53284,106.09821,90.68793,96.77816,90.79523,632.2313,582.09955,58.785202,56.664185,0.0
213,849.3815,830.6299,801.75934,775.81067,272.32632,233.1871,86.870514,83.05031,80.823784,85.313515,830.2849,789.3728,74.232025,67.7885,1.0
214,802.12506,832.7266,752.3342,752.1072,613.60223,627.0248,100.20312,89.47156,93.15837,86.13838,613.57245,574.3238,56.75836,57.051567,0.0
215,769.57086,787.3216,697.48145,716.19055,255.36908,240.45584,85.263756,83.064964,85.58233,82.155266,783.9393,766.577,68.61051,64.68623,1.0
216,840.8565,858.65375,799.3092,791.0843,628.1356,636.1144,95.71569,97.58073,105.644455,87.23245,647.66534,611.5717,81.3047,75.31457,0.0
217,742.4962,761.7064,684.16406,692.1078,597.9854,601.1756,88.886116,88.54425,82.9769,74.289154,570.5448,542.867,48.300926,57.964325,0.0
218,779.8114,785.66986,721.10406,720.5429,262.929,242.01039,84.956055,82.26845,84.977974,82.04217,783.038,763.0384,68.7954,64.114944,1.0
219,829.7525,816.7769,791.7535,757.82935,260.883,234.2091,86.19359,83.436195,83.406555,84.09305,815.11444,784.8027,71.62056,67.657364,1.0
220,844.07526,827.8479,799.8395,770.863,263.93842,232.0452,86.8276,83.66942,82.03847,85.08513,826.78796,790.81354,73.3604,68.37584,1.0
221,817.71716,840.897,763.0089,763.0922,612.2821,628.6919,98.202225,90.852936,97.40872,89.407166,619.83307,582.79254,67.31977,63.39975,0.0
222,737.3095,752.0248,676.5548,686.1678,595.5031,596.8432,87.61981,88.329575,82.2776,73.46229,566.5125,540.23615,48.775047,58.664818,0.0
223,846.47687,830.77466,800.9007,773.61786,262.02017,231.03291,86.890465,83.82806,82.2121,85.45583,828.96155,793.15985,73.723976,68.958084,1.0
224,717.96387,727.7474,662.49585,670.08057,553.5402,554.2401,81.17718,87.16901,86.87522,72.62395,544.88885,567.48627,52.520306,62.319218,0.0
225,849.4938,832.31744,801.95514,776.3623,266.7797,230.95589,87.01335,83.59775,81.37622,85.59784,831.22003,793.79614,74.116905,68.88038,1.0
226,718.0711,729.2859,663.5593,670.7238,555.37396,556.7989,81.145775,87.37208,87.079506,72.57955,542.43304,565.3543,52.376007,62.50464,0.0
227,739.33636,755.3075,679.6418,688.44855,594.08466,596.38654,88.01367,88.02091,82.93974,74.03934,567.8258,544.36646,48.872276,58.098076,0.0
228,840.73346,824.94025,798.408,767.57117,262.93698,232.39413,86.65525,83.63498,82.43344,84.8053,823.7924,789.6895,72.82001,68.298615,1.0
229,805.9805,835.43756,755.5058,755.0056,614.9567,628.3845,100.43219,90.17172,93.91184,86.79495,616.1207,575.03864,58.333138,58.063972,0.0
230,857.52423,842.312,803.81104,786.34283,269.54593,226.9434,87.78321,83.97382,79.89308,87.10078,840.86127,802.99994,75.94372,70.48746,1.0
231,775.9828,814.2236,730.5655,731.30286,616.31836,624.62305,99.43166,89.48281,86.63731,80.33679,600.5378,552.07764,44.367966,53.198612,0.0
232,850.57153,833.19604,802.16406,777.46906,268.99637,231.39587,87.16756,83.53768,80.844734,85.651054,832.5921,793.13367,74.45906,68.49412,1.0
233,858.3148,843.8281,803.9232,788.21796,280.77972,233.42485,89.0365,83.984795,78.59306,87.52354,842.78094,806.37445,75.89613,71.045105,1.0
234,723.64667,738.0399,664.4251,676.72064,502.27985,500.23196,81.83855,85.857834,87.036606,74.73293,611.2097,630.41693,56.17647,63.194813,0.0
235,733.7576,744.37103,671.7464,681.6587,589.0698,589.55,86.53636,87.72142,82.679924,73.335526,563.0016,544.8043,49.514175,58.639572,0.0
236,752.8809,779.87805,699.6677,705.27856,602.7296,608.5482,91.83443,88.30053,84.19311,76.20752,579.09326,547.57684,47.423416,56.440006,0.0
237,783.20184,822.46173,739.6576,738.9937,617.5602,626.82214,102.04727,89.07417,88.2937,82.4014,607.5343,559.5853,43.844692,51.338634,0.0
238,745.5992,759.7486,672.1966,696.71643,266.5684,246.29991,83.21754,80.61318,87.16041,81.0656,746.483,749.76154,66.358925,63.593594,1.0
239,836.8363,821.94684,795.8714,764.06476,262.9408,234.03688,86.46519,83.443344,82.710304,84.49425,820.705,785.85126,72.57672,67.56921,1.0
240,766.09503,800.8697,717.4204,719.9919,611.672,619.2936,95.91558,89.36412,85.41761,78.273186,591.04333,548.62665,45.59453,54.843933,0.0
241,776.26306,793.56195,721.50745,721.6433,249.1622,236.97646,85.42218,83.716446,86.24454,82.61617,788.3107,775.4503,68.44221,66.62987,1.0
242,786.48035,825.7885,743.4737,741.9268,617.44257,627.47266,103.12908,88.98713,89.45501,83.48132,610.6582,565.1721,43.700386,50.243767,0.0
243,855.0309,838.8474,803.3739,782.9865,268.41788,228.6845,87.482,83.81933,80.47077,86.50133,837.5457,799.184,75.294014,69.77572,1.0
244,854.46155,838.4041,803.22144,782.33093,267.79523,229.06052,87.51762,83.87998,80.50148,86.41285,837.2128,798.35504,75.26271,69.53029,1.0
245,820.9078,849.2383,777.74994,772.3614,624.4937,634.7103,107.016266,91.35416,97.22162,90.449104,636.5482,584.3916,60.11331,57.393166,0.0
246,825.7341,849.87445,781.1284,775.0978,620.28815,632.8002,100.20412,92.581924,99.48726,89.62992,631.5194,590.1854,70.598946,65.25899,0.0
247,838.9092,824.76404,797.21906,766.3441,260.23917,232.62575,86.64537,83.784904,82.82065,84.796,823.10925,789.0069,72.80223,68.20882,1.0
248,815.2097,841.13715,763.06464,762.4197,615.8323,630.175,100.810486,90.66631,96.28437,89.126205,622.1414,580.1707,63.114326,60.504692,0.0
249,780.28033,789.48975,726.7013,721.8703,257.46432,239.22052,85.24427,82.964645,85.32005,82.306175,786.4801,770.191,68.56826,65.452835,1.0
250,838.51715,857.9559,798.0275,789.5555,627.8348,635.9624,97.603134,96.45788,104.258316,87.65375,646.3752,607.77765,79.72148,73.33735,0.0
251,814.3358,805.18475,776.99414,744.95874,262.8259,237.4481,85.68048,82.88973,83.90103,83.20192,803.72363,776.3618,70.45607,66.20878,1.0
252,803.91095,801.69666,765.61163,738.1847,257.64722,236.98921,85.54743,83.178154,84.83549,83.04084,798.6768,776.78516,69.72458,66.58891,1.0
253,726.61,738.54517,667.50464,677.9711,587.0721,586.7662,84.54199,88.00723,83.16159,72.28861,548.95294,537.1652,49.933887,61.01325,0.0
254,814.9933,806.8067,777.5593,745.8428,261.07556,236.7793,85.811874,83.12222,83.94896,83.31816,805.2778,777.94977,70.55516,66.46165,1.0
255,825.9538,848.6711,779.77466,774.2233,616.61096,630.9494,97.05309,92.54862,99.91469,89.18507,626.923,591.16943,73.27849,67.65619,0.0
256,852.15436,836.0733,802.72046,779.6614,264.86972,229.3258,87.287964,83.93156,81.237015,86.115,834.5718,797.3594,74.67575,69.56416,1.0
257,847.6048,830.0882,801.3783,774.1855,266.78342,231.37277,86.88296,83.52363,81.56822,85.337906,829.147,792.67084,73.707016,68.72465,1.0
258,762.5205,795.08,713.55475,717.0032,606.6886,614.4364,94.8066,88.05152,85.50357,78.181366,587.43134,552.976,46.554333,54.8255,0.0
259,834.44324,819.5312,794.9155,761.6169,262.8297,233.64767,86.377525,83.449135,82.86079,84.303085,818.4916,786.42365,72.044624,67.79497,1.0
260,861.1583,848.76953,804.19965,793.6988,320.73727,253.23624,92.72222,83.50393,74.1941,89.06671,848.2974,815.7947,76.181114,72.74334,1.0
261,797.8245,800.5483,754.2044,734.6239,255.60834,237.44025,85.65652,83.38611,84.955574,82.93971,797.7199,775.36383,69.70091,66.18006,1.0
262,804.76746,801.66327,766.6369,738.5089,258.536,236.90657,85.6111,83.1812,84.613205,83.02315,799.30084,777.01776,69.739716,66.53812,1.0
263,847.79877,830.9901,801.28766,774.6292,265.86847,231.59262,86.98596,83.62905,81.53893,85.42158,829.98114,792.265,73.95589,68.53671,1.0
264,757.7541,787.9992,705.63617,709.9072,606.71844,613.46954,93.145355,89.13833,84.65565,76.79289,583.3949,547.03546,46.689598,55.959145,0.0
265,798.8066,799.131,756.3244,734.5417,258.1808,237.87642,85.58066,83.156075,84.70583,82.83827,796.88495,774.38495,69.62367,65.979385,1.0
266,835.88684,821.4063,795.85895,763.3225,261.12836,233.42322,86.314026,83.477936,83.19212,84.50596,819.3621,787.0592,72.26855,68.07787,1.0
267,721.47833,732.98816,662.8341,672.78564,536.4447,535.5799,81.8053,87.0338,86.29326,73.41136,581.2019,597.75793,53.9755,62.662308,0.0
268,842.6512,825.1916,799.19965,769.0316,266.98083,233.36453,86.60742,83.28154,81.943275,84.786674,824.5032,787.954,73.10297,67.83353,1.0
269,839.324,824.6302,798.04895,766.47595,259.7658,231.26176,86.6477,83.90092,82.89041,84.83093,822.9932,791.7914,72.4747,68.89508,1.0
270,860.3312,846.89246,804.14764,791.8338,301.35498,242.40288,90.78652,83.66483,76.38501,88.42863,846.06604,812.5571,76.03441,72.33509,1.0
271,820.82495,811.2899,782.9641,750.8128,260.47815,236.42543,85.93243,83.20894,83.84914,83.635506,809.3222,779.184,71.17097,66.63866,1.0
272,837.2308,857.4271,796.8213,788.26135,627.6444,636.01373,98.85702,96.18229,103.67492,88.21744,645.8558,605.14984,78.43099,71.89417,0.0
273,752.633,778.5693,699.17096,704.13605,598.51056,605.2674,91.44754,87.90742,85.07444,76.58947,578.32983,553.89136,47.92447,55.88393,0.0
274,746.6879,769.67175,691.0479,698.2252,601.2158,605.2005,90.22157,88.449036,83.12125,74.93314,574.1333,542.978,47.770527,57.557316,0.0
275,784.41327,823.66895,740.59064,739.40814,617.6803,627.2708,102.26854,89.47372,88.8281,82.67783,608.6359,561.2812,43.74802,50.974716,0.0
276,850.17377,833.225,802.1303,777.1535,266.75165,230.64523,87.14012,83.69777,81.19395,85.6986,832.25616,794.5047,74.28596,68.92649,1.0
277,724.21454,736.704,662.3974,676.08685,489.94962,485.91354,81.90027,85.37301,86.85744,75.104675,621.2498,639.6564,56.877605,62.91141,1.0
278,859.5745,845.6279,804.0959,790.8836,301.72443,244.12129,90.89159,83.71877,76.639366,88.20108,844.9437,812.5554,75.46798,72.45024,1.0
279,847.95447,829.8663,801.48145,774.5059,268.39157,232.35303,86.68005,83.20365,81.64414,85.31301,828.5757,790.8182,73.8101,68.45658,1.0
280,818.29663,805.7877,780.5303,747.4316,266.63202,238.344,85.66008,82.576744,83.39775,83.19768,805.0789,774.53485,70.800705,65.72182,1.0
281,823.54346,849.38214,779.4257,773.68115,621.8105,633.4687,102.72481,92.05597,98.5186,89.87,633.0254,587.72217,66.85443,62.301342,0.0
282,855.6037,840.74994,803.5234,784.00775,263.45255,226.2526,87.74812,84.42647,80.7703,86.878456,839.04486,803.5586,75.34969,70.78328,1.0
283,723.0104,736.92224,664.6439,675.04614,530.60345,529.561,82.10655,87.168,86.1412,73.67798,594.78467,609.1793,54.40466,63.097233,0.0
284,862.3971,851.9318,804.26373,796.3397,353.38052,270.7803,96.06632,83.30304,70.967476,90.506874,851.3375,824.1912,76.067345,74.68876,1.0
285,758.4048,783.9791,686.96936,710.05554,250.524,239.08485,84.94694,83.22269,86.777596,82.118805,776.97864,769.6416,67.6048,65.883385,1.0
286,835.88763,857.54144,796.74445,788.05774,629.61816,636.8599,102.39203,95.77784,102.549835,88.452545,649.155,602.6079,75.915726,69.23232,0.0
287,754.02625,774.1576,680.2698,704.40344,258.63025,241.80768,84.45583,82.25234,86.36681,81.612686,767.673,762.49066,67.111565,64.74605,1.0
288,805.8306,806.3808,767.2467,740.8783,252.6221,235.41544,85.84933,83.76929,85.09337,83.37132,802.8571,780.4776,70.05477,67.212555,1.0
289,798.67413,801.93115,759.3712,735.4821,252.6921,235.62242,85.69077,83.68585,85.32738,83.09779,798.29724,779.62537,69.39882,67.18452,1.0
290,727.70447,753.4747,668.1484,677.118,583.44336,581.64124,88.97589,85.66342,82.92497,74.51056,546.5166,549.2767,48.70307,59.927635,0.0
291,801.90015,835.771,755.84595,754.43695,618.3657,629.86676,104.04679,89.22442,92.539406,86.72654,619.1793,572.88043,51.27327,53.42682,0.0
292,841.55096,825.87274,798.8508,768.491,262.29233,232.19647,86.63495,83.64899,82.55313,84.91671,824.33264,790.1958,72.93352,68.469,1.0
293,739.7068,748.82874,664.64276,689.6866,279.14725,258.14932,82.367676,79.92942,87.754234,80.61336,728.3247,738.0631,65.67935,62.589626,1.0
294,790.636,819.9491,738.4304,740.23004,606.54376,620.19336,95.832146,88.87868,91.07926,83.134445,600.83484,569.6621,57.159958,58.48957,0.0
295,723.52954,737.76074,664.3945,675.8427,516.6235,515.2945,81.97357,86.547775,86.62261,74.238884,603.8392,620.4113,55.35084,63.1331,0.0
296,799.4971,800.7506,756.3319,735.7151,256.70602,238.07333,85.54115,83.1811,84.97293,82.95019,797.4852,773.9643,69.85368,65.984604,1.0
297,817.1873,848.11725,772.82495,768.69385,626.5249,635.7702,111.3163,91.16912,95.89815,91.11944,639.0907,579.4099,50.4484,51.17397,0.0
298,747.2413,769.7733,691.97534,698.9497,597.6444,602.2507,90.22441,87.68219,83.84282,75.506065,574.1753,548.3787,48.248466,56.944767,0.0
299,824.5336,813.1827,786.7367,753.6415,261.35577,236.12236,85.95001,83.155,83.70035,83.78396,811.1541,780.1694,71.40577,66.83382,1.0
300,782.905,821.8125,739.12976,738.21204,615.7966,625.7966,101.68872,88.85762,88.860344,82.60697,606.887,563.37415,44.21129,50.98597,0.0
301,751.50793,774.55493,679.83453,703.75287,255.92424,241.34494,84.2916,82.30558,87.013466,81.69546,765.41376,763.6487,66.8982,65.28333,1.0
302,775.5431,783.4725,713.7525,717.43634,262.72144,241.69138,85.01618,82.37462,84.91739,81.92761,781.6429,763.6577,68.47864,64.16107,1.0
303,834.7452,857.5379,796.4624,787.6559,630.8128,637.39856,105.00367,95.61405,101.751144,88.68447,651.33966,600.3988,73.46738,66.91811,0.0
304,835.22,820.59924,795.62994,762.469,261.44727,232.89615,86.41536,83.59005,82.99906,84.425285,819.22516,788.0686,72.053894,68.18727,1.0
305,726.32684,740.8401,662.9016,680.5003,412.60815,404.72614,81.60448,82.94971,88.38754,77.324425,657.8976,682.0227,60.293697,63.33168,1.0
306,823.40424,849.5719,779.1919,773.59576,622.5861,633.9307,103.95506,91.95601,98.426994,90.26379,634.5126,587.3721,65.38277,61.082214,0.0
307,720.27844,732.39197,665.7138,673.1247,569.6868,570.434,82.2032,87.90957,85.69072,72.21808,541.61957,553.8202,51.211296,62.28846,0.0
308,732.228,748.80695,662.68207,687.395,270.73602,253.46478,82.09749,79.96219,88.99975,80.77502,722.2369,742.9428,65.07623,63.966965,1.0
309,807.629,804.83276,768.19476,741.1879,257.38565,236.78218,85.8051,83.37597,84.47869,83.20262,802.6262,777.461,70.22061,66.4446,1.0
310,810.2024,844.8555,767.294,763.79926,625.8944,634.9578,111.65252,90.00844,93.82439,89.77407,634.81256,575.1401,44.894688,48.270947,0.0
311,845.0357,860.5393,802.1408,794.9221,633.954,638.63336,100.123535,99.88749,107.12222,86.56705,662.91675,618.32,81.78516,75.640335,0.0
312,723.68854,736.90985,662.7334,676.74396,476.41043,473.24417,81.48148,84.66406,87.837654,75.57013,620.44696,643.87415,57.55891,62.976242,1.0
313,851.70355,833.09033,802.52374,778.46277,273.16782,232.3568,86.96718,83.061584,80.57037,85.6249,832.5204,791.5073,74.60016,68.21237,1.0
314,825.4598,810.21155,786.74176,753.2383,268.6234,238.55096,85.75035,82.44837,82.98286,83.47859,809.5023,774.63403,71.54015,65.60239,1.0
315,847.9009,831.2519,801.46857,774.8148,264.49725,230.9487,86.91227,83.68457,81.83895,85.49889,829.78186,793.5451,73.83845,68.97499,1.0
316,849.2059,831.464,801.8911,775.84973,268.0943,231.1626,86.97701,83.49713,81.25049,85.48445,830.6621,793.34546,73.98619,68.768524,1.0
317,831.9264,816.47437,791.97504,759.16943,266.76712,236.67183,86.16044,82.90462,82.62836,83.960106,815.90717,779.5788,72.19232,66.315575,1.0
318,838.30585,824.2038,797.4751,765.6854,258.88425,231.43175,86.610954,83.92468,83.0676,84.79456,822.3511,791.3466,72.40924,68.845856,1.0
319,744.25354,765.16,687.32904,695.2616,599.5023,602.8464,89.535,88.29243,82.91201,74.58953,572.11127,542.40894,48.09933,57.815617,0.0
320,826.596,850.1397,781.9496,775.76685,619.6432,632.5097,99.28788,92.7075,99.90973,89.568146,631.08514,591.4639,71.9016,66.28185,0.0
321,725.90295,739.964,663.76526,676.433,513.023,509.72348,82.64304,86.994064,85.52789,74.35411,623.28876,632.5847,55.646385,63.177563,0.0
322,860.48157,847.2487,804.15326,792.06775,301.6751,242.56676,90.8273,83.647675,76.249466,88.48895,846.4082,812.1794,76.233665,72.169,1.0
323,861.59735,850.24567,804.2395,795.25635,339.95407,269.1538,94.79731,84.207054,72.36047,89.42959,849.8856,821.70483,75.89143,74.92424,1.0
324,723.2238,734.81384,661.96075,674.3954,509.11444,506.35214,81.85985,85.998955,86.6031,74.46147,606.5489,624.00195,55.814983,62.712418,0.0
